city_id,city_name,ranking,gross_rental_yield_outside_of_centre,price_to_rent_ratio_outside_of_centre,house_price_to_income_ratio,affordability_index,mortgage_as_percentage_of_income,price_to_rent_ratio_city_centre,gross_rental_yield_city_centre
3443,"Louisville, KY",479,19.830086183082567,5.042842430272035,2.5260108351500548,5.509192380434812,18.151480851374355,12.135441729495602,8.240326329197115
3396,"Baltimore, MD",480,19.638359176648095,5.092075111800056,2.5236306422461987,5.476962552701685,18.258295366776213,8.175950316096444,12.230994090451418
3409,"Columbus, OH",481,14.618751264945118,6.84052954918208,2.476500267878955,5.490026319785526,18.214848923330226,11.978134583306106,8.348545368606038
3424,"Greensboro, NC",483,15.584146810546223,6.416777332482984,2.3720060222349977,5.624890160715491,17.778124930937302,7.964720172758351,12.555368905743725
7608,"Columbia, SC",484,20.213011752176698,4.947308259949496,2.3652274589971416,5.810554873916549,17.210060341895705,8.620361568093958,11.600441490775069
3416,"El Paso, TX",485,16.315179139225748,6.129261539002972,2.3645610822280876,5.6432921812709,17.720152844802634,12.650726950199607,7.9046840860336625
7589,"Hartford, CT",486,19.510115130773265,5.125546380926794,2.349596558910126,5.570410554745239,17.95199815475243,5.021444082960553,19.914589976085487
3498,"Wichita, KS",487,19.617614682250476,5.097459687108519,2.316334369970747,5.877096764949927,17.015203934769993,12.109198594371021,8.258184818810815
3437,"Kansas City, MO",488,24.08870505467871,4.151323193713029,2.298764335320251,5.9086112330601,16.924450781340287,11.288462602226357,8.858602231651775
3468,"Plano, TX",489,16.655889758985467,6.003882197049984,2.296717556168153,5.79049089379932,17.269692990465426,11.238832918665782,8.897721028837175
3440,"Little Rock, AR",490,17.384510559749973,5.752247073985972,2.2810019302630002,5.701480062804832,17.539305390608558,12.880045856881438,7.7639475131661015
3495,"Tulsa, OK",491,23.932914878027034,4.1783460355600335,2.2784857424079132,5.986593575235656,16.703990131159625,10.924785383015953,9.153497894380923
8014,"Lexington, KY",492,13.697690800496598,7.30050060674275,2.2692032112697507,6.17464390073335,16.195265930740266,10.297203849223708,9.711374220054784
7724,"Greenville, SC",493,13.797287392370963,7.247801481274771,2.249003617945101,5.725371564410877,17.46611532107431,7.993879715013248,12.509570266886893
3411,"Dallas, TX",494,14.299081897839706,6.9934559935003895,2.227873048435536,6.168152964710021,16.21230870442611,8.586476413006597,11.64622077672307
